0.575185236371376	-0.000107099428852687	0.000638851076106486	0.00358032230050918	1.39787237302701E-05	0.000630839209048678
0.859797954833992	-5.04248103197704E-06	0.000688042866671323	0.00413458854119272	4.04530297929703E-06	-0.00196208237266993
1.13849425343715	5.78708566461105E-06	0.000653641969100056	0.00390115883060672	5.34301824069578E-06	0.000223645519416115
1.40632033365892	1.45412292063733E-06	0.000561848387630356	0.00314932686870836	1.74975199530506E-06	-3.62346343973301E-06
1.66181993503491	3.42257332129317E-07	0.000442024709540795	0.00216576114089865	2.93034872745331E-07	-3.36198689739183E-06
1.91134345552646	-4.93584288634928E-08	0.000313284323364121	0.00122239081030921	-4.69824204984603E-07	-3.59917239616752E-06
2.15819335007651	-9.6577264490534E-07	0.000191362111766953	0.000455237479801647	-9.31793670089348E-07	-3.86564241634836E-06
2.40414667156239	-9.56899574704951E-07	8.6815158644914E-05	-8.8353156835052E-05	-7.47849944602786E-07	-4.15569945076906E-06
2.6501894000169	-8.57540660904538E-07	4.1873170415032E-06	-0.000414975763628451	-4.71111782426895E-07	-4.45438795583627E-06
2.89688420328412	4.56329047400245E-07	-5.36953427412583E-05	-0.000559229108994225	-3.94132988649561E-07	-4.77377091021194E-06
3.14455723797964	6.51919281105561E-07	-8.89677682047105E-05	-0.00056890094805562	-1.42490189256579E-07	-5.0949718450757E-06
3.39340424576174	8.83802842263385E-07	-0.000105407027215555	-0.000491141715674648	-9.59700213461275E-08	-5.42857456636492E-06
3.64354229014812	1.0134798392627E-06	-0.000105478328668302	-0.000367800069047603	-1.48490058222823E-07	-5.77026854532242E-06
3.89504790350535	1.12544341790145E-06	-9.49816563588113E-05	-0.000230667526196598	-1.03702533912504E-07	-6.11525155016993E-06
4.14796781587421	1.21404798093341E-06	-7.85603151462575E-05	-0.000101532528919911	2.2737566158516E-07	-6.46506472446736E-06
4.40233707478577	1.30000761916848E-06	-5.89509280964103E-05	6.52585049453391E-06	-3.52390511812613E-08	-6.82392462480359E-06
4.65813779884566	1.35131428099218E-06	-3.95445127148509E-05	8.78975309992642E-05	2.94156189293936E-07	-7.1861014887015E-06
4.84609890039765	1.23571874652289E-06	-2.18984926340288E-05	-0.000699419053103028	2.42859052562289E-07	-4.73334916299186E-06
4.84524059351319	1.21484285755723E-06	-6.9665610052024E-06	-0.00287053291372584	3.3116354032246E-07	-7.40993151053304E-07
4.84431743677411	1.78910182562781E-06	5.63848884766587E-06	-0.00385886788451113	4.4938960776986E-07	-1.03517669069284E-07
4.84340572412662	1.71392406684067E-06	1.24774537694577E-05	-0.00398399666437309	4.07454273693284E-07	-3.88585853819289E-09
4.84250211771429	1.88501295807987E-06	1.62719458035615E-05	-0.00355538039249923	1.98247845120085E-07	1.12137617410446E-08
4.84160184916195	2.05758272881047E-06	1.71268923858875E-05	-0.00283605147946745	1.42297911406165E-07	1.36536917469389E-08
4.84070491846799	2.13018764112408E-06	1.67306194899768E-05	-0.0020272253995353	5.64003810482882E-07	1.36389331956781E-08
4.8398075109353	2.07348361942931E-06	1.40193949147705E-05	-0.00126527719657235	5.0768682179711E-08	1.36441853985804E-08
4.83890628870587	2.05230735295523E-06	1.06176076038568E-05	-0.000629537732106781	5.94651952180368E-08	1.58696997271693E-08
4.83800458963915	2.02143253685497E-06	7.39297415659338E-06	-0.000153233581777873	3.72134508832514E-08	1.52698681941592E-08
4.87102031763914	1.9911501883035E-06	4.4027148034182E-06	0.000593229080658089	-2.62484425593406E-07	-1.44354812957386E-06
5.17502069534083	2.20904521197555E-06	0.00234719203388342	0.00376732796382346	-1.44833592424282E-08	-7.90189054228393E-06
5.44538927140021	1.25660863195917E-06	0.00175846905992244	0.00482769936150078	3.4961821379559E-07	-8.54116491665935E-06
5.68963909212244	1.48847662194841E-06	0.00116115185279698	0.00456297022602525	-3.12138572260937E-09	-8.19729535501661E-06
5.91577577653307	2.45393472856449E-06	0.0006237977956902	0.00360591829544701	-1.53023818500708E-07	-7.8433154039816E-06
6.12944030821967	3.60768987570075E-06	0.00018396425018831	0.00241126324158625	-3.12389456719219E-07	-7.6124313740366E-06
6.33457374630217	1.74414693393642E-06	-0.00014169128226976	0.00127138829302881	-1.8740872696064E-07	-7.49306690996406E-06
6.5339117055933	1.71680068930034E-06	-0.000352958272307918	0.000345131178130639	-7.11522256805598E-08	-7.44197957562232E-06
6.72935056745302	1.78544067784308E-06	-0.000462681268094173	-0.000307058507552677	7.46429425114987E-08	-7.46798903997329E-06
6.92220211090115	1.8630626661659E-06	-0.000490208481216916	-0.00069160902111718	2.24704613817363E-07	-7.54119945456028E-06
7.11337614121647	-3.32616557090801E-06	-0.000455254531729948	-0.000851581713828296	1.74629218452338E-08	-7.64124019308716E-06
7.30350160662674	-3.9143596029963E-06	-0.00038492145300819	-0.000846404739329385	8.05097741901743E-08	-7.77057586615138E-06
7.49301385945711	1.80646926670013E-06	-0.000295552061655987	-0.000736278997102568	3.71274703176887E-07	-7.90903649073502E-06
7.68221664497069	1.82159847012682E-06	-0.000201714887249855	-0.000573689696605584	-7.8553335553795E-08	-8.07832963771221E-06
7.8713216788678	1.89317658023212E-06	-0.000115519515823211	-0.000398335428078984	2.4456032977652E-07	-8.24459332516692E-06
8.06047916483727	5.49259052360126E-06	-4.33049255886405E-05	-0.000237101082307018	5.48231978919616E-07	-8.43153292147527E-06
8.2497920996925	8.39804029401371E-06	1.00823421612896E-05	-0.000104639742538307	-9.84258538001368E-08	-8.61778423514564E-06
8.43933296268391	6.83558991944138E-06	4.69886845932693E-05	-7.00149341808198E-06	-2.61857558212022E-07	-8.8222818961512E-06
8.62915420591059	5.15038181122588E-07	6.81480407164948E-05	5.72514046873149E-05	-4.00577606300104E-07	-9.01875687377344E-06
8.81929397634742	1.23228281853811E-05	7.522109839209E-05	9.2763505369168E-05	-4.35363150495741E-07	-9.22992097119299E-06
9.00977706954934	8.8830196128189E-06	7.20294853709686E-05	0.000106388401027745	-4.58165870161813E-08	-9.43534819472808E-06
9.19300460854622	1.13820217635329E-05	6.2500311992594E-05	1.3347528422579E-05	-2.26218486400042E-07	-9.30628529493074E-06
9.33044147524683	1.03743949835231E-05	4.86971108598082E-05	-0.000549899527744798	1.17005746774876E-08	-7.70107760619052E-06
9.39397716552554	6.43037417972738E-06	3.40209906096336E-05	-0.00160772187194223	1.6760952129187E-07	-4.60281064617358E-06
9.39917182951234	4.66592829060328E-06	2.20020099610349E-05	-0.0026478749615411	3.58770499786943E-07	-1.65578554154254E-06
9.36715412167649	3.46875855321947E-06	1.03074907222529E-05	-0.00331469226757114	-9.18210469373882E-08	5.06595673171786E-07
9.31177616146604	3.05833867036367E-06	6.05361094567418E-07	-0.0035182311158129	5.78297358247472E-07	1.98721153724177E-06
9.24174022701522	3.01270204499727E-06	-6.49958345329128E-06	-0.00332016033025853	5.78424855621741E-07	2.94544180058483E-06
9.16260814693447	2.95602974647359E-06	-1.13427722563053E-05	-0.00284466228030059	5.28843171297954E-07	3.5517550559656E-06
9.07795047786492	2.94225861042005E-06	-1.33317159824363E-05	-0.00222742216266104	1.14247520772581E-07	3.91235953690713E-06
8.99006748225523	2.69627360208523E-06	-1.37540851409419E-05	-0.00158243432515408	4.11627844364652E-07	4.11740680810774E-06
8.9716835033799	-3.18885762438465E-05	0.000200143602386104	-0.000363693040322578	-0.000505538227474135	8.16649879602584E-05
